invoice_id,customer_id,order_date,product_id,product_name,quantity,unit_price,region
INV00004433,C02246,2025-12-22,P0274,Product P0274,4,108.5,West
INV00004286,C01918,2025-12-22,P0230,Product P0230,5,154.43,East
INV00000816,C02093,2025-12-22,P0050,Product P0050,4,140.81,North
INV00002552,C00803,2025-12-22,P0219,Product P0219,2,28.1,South
INV00008429,C01400,2025-12-22,P0034,Product P0034,4,82.47,East
INV00003596,C00725,2025-12-22,P0058,Product P0058,2,16.99,East
INV00001572,C00904,2025-12-23,P0222,Product P0222,5,131.08,North
INV00005829,C00296,2025-12-23,P0277,Product P0277,4,68.41,North
INV00008875,C00960,2025-12-23,P0161,Product P0161,4,79.68,South
INV00008657,C00943,2025-12-23,P0155,Product P0155,4,129.95,North
INV00001818,C00632,2025-12-23,P0088,Product P0088,5,32.59,North
INV00001995,C01885,2025-12-23,P0281,Product P0281,1,51.96,North
INV00001606,C02226,2025-12-23,P0229,Product P0229,3,23.6,West
INV00001587,C02059,2025-12-23,P0052,Product P0052,5,131.73,East
INV00002948,C01245,2025-12-23,P0171,Product P0171,1,98.55,South
INV00007067,C00010,2025-12-23,P0293,Product P0293,5,159.96,West
INV00004164,C00501,2025-12-23,P0252,Product P0252,5,23.19,East
INV00002869,C02151,2025-12-23,P0157,Product P0157,2,124.71,West
INV00000098,C01707,2025-12-23,P0048,Product P0048,5,111.1,South
INV00005163,C00718,2025-12-23,P0206,Product P0206,2,77.22,North
INV00009597,C01698,2025-12-23,P0284,Product P0284,1,120.63,East
INV00005176,C00415,2025-12-23,P0300,Product P0300,3,164.7,South
INV00003418,C02189,2025-12-23,P0182,Product P0182,3,124.98,North
INV00005189,C02046,2025-12-23,P0066,Product P0066,5,124.28,East
INV00008407,C00233,2025-12-23,P0093,Product P0093,3,131.89,West
INV00007336,C00322,2025-12-24,P0207,Product P0207,5,76.8,West
INV00006054,C00668,2025-12-24,P0117,Product P0117,2,112.65,South
INV00005242,C02194,2025-12-24,P0096,Product P0096,4,33.37,North
INV00004185,C00140,2025-12-24,P0161,Product P0161,4,158.81,East
INV00001709,C00610,2025-12-24,P0128,Product P0128,3,117.44,West
INV00007846,C00866,2025-12-24,P0003,Product P0003,3,123.66,West
INV00007908,C01788,2025-12-25,P0291,Product P0291,5,74.07,East
INV00000886,C01837,2025-12-25,P0246,Product P0246,5,112.33,North
INV00002940,C00423,2025-12-25,P0260,Product P0260,4,139.22,South
INV00003666,C01127,2025-12-25,P0078,Product P0078,3,92.38,East
INV00000346,C00640,2025-12-25,P0252,Product P0252,5,172.87,North
INV00003229,C01845,2025-12-25,P0055,Product P0055,1,7.09,South
INV00007471,C01825,2025-12-25,P0023,Product P0023,1,20.33,West
INV00002818,C02169,2025-12-25,P0195,Product P0195,3,45.93,North
INV00000496,C01032,2025-12-25,P0061,Product P0061,2,122.57,North
INV00009356,C00331,2025-12-25,P0211,Product P0211,4,29.34,South
INV00005765,C00787,2025-12-25,P0031,Product P0031,2,25.58,East
INV00001005,C00321,2025-12-25,P0184,Product P0184,5,22.36,East
INV00002819,C00319,2025-12-25,P0040,Product P0040,1,82.8,South
INV00003045,C00473,2025-12-25,P0108,Product P0108,5,162.25,North
INV00009913,C01082,2025-12-26,P0058,Product P0058,5,80.86,South
INV00002464,C01465,2025-12-26,P0147,Product P0147,5,45.11,East
INV00007230,C01507,2025-12-26,P0035,Product P0035,5,166.7,North
INV00003313,C02325,2025-12-26,P0040,Product P0040,5,109.6,South
INV00006364,C00644,2025-12-26,P0227,Product P0227,5,116.58,East
INV00001848,C01356,2025-12-26,P0091,Product P0091,2,22.77,West
INV00004489,C01662,2025-12-26,P0009,Product P0009,2,29.02,South
INV00003634,C01902,2025-12-26,P0191,Product P0191,4,10.36,East
INV00005178,C01128,2025-12-27,P0186,Product P0186,3,145.46,South
INV00007428,C01886,2025-12-27,P0215,Product P0215,2,159.91,North
INV00000163,C01023,2025-12-27,P0125,Product P0125,5,134.59,West
INV00001116,C01226,2025-12-27,P0100,Product P0100,1,76.82,South
INV00008098,C00917,2025-12-27,P0298,Product P0298,3,54.95,East
INV00004422,C02500,2025-12-27,P0155,Product P0155,4,147.07,South
INV00002086,C01639,2025-12-27,P0234,Product P0234,4,70.33,East
INV00000487,C00836,2025-12-27,P0271,Product P0271,4,25.26,East
INV00007659,C01590,2025-12-27,P0218,Product P0218,1,95.78,East
INV00004291,C00171,2025-12-27,P0169,Product P0169,3,11.07,South
INV00009525,C01203,2025-12-27,P0007,Product P0007,1,137.19,West
INV00001742,C01860,2025-12-27,P0192,Product P0192,3,117.89,West
INV00003921,C02346,2025-12-27,P0088,Product P0088,1,167.47,North
INV00007974,C00551,2025-12-28,P0085,Product P0085,1,26.6,East
INV00006442,C00686,2025-12-28,P0094,Product P0094,3,115.24,West
INV00003603,C00388,2025-12-28,P0096,Product P0096,5,34.05,East
INV00009396,C01197,2025-12-28,P0128,Product P0128,5,98.16,West
INV00007770,C02437,2025-12-28,P0150,Product P0150,3,121.78,North
INV00002445,C01496,2025-12-28,P0083,Product P0083,5,145.1,North
INV00008645,C00104,2025-12-28,P0131,Product P0131,4,92.16,South
INV00000815,C01945,2025-12-28,P0048,Product P0048,3,20.84,South
INV00006259,C01833,2025-12-28,P0293,Product P0293,4,35.9,South
INV00008442,C00455,2025-12-28,P0294,Product P0294,3,52.35,West
INV00006999,C01041,2025-12-28,P0109,Product P0109,5,95.38,South
INV00001465,C02130,2025-12-28,P0041,Product P0041,2,59.65,East
INV00004424,C01139,2025-12-28,P0237,Product P0237,1,171.63,West
INV00005192,C02284,2025-12-29,P0267,Product P0267,4,124.51,North
INV00000598,C01949,2025-12-29,P0079,Product P0079,3,65.81,West
INV00009655,C02435,2025-12-29,P0126,Product P0126,1,154.47,East
INV00009758,C00969,2025-12-29,P0053,Product P0053,1,39.75,North
INV00001046,C00385,2025-12-29,P0129,Product P0129,1,115.77,East
INV00000701,C01302,2025-12-29,P0143,Product P0143,3,164.27,East
INV00007552,C01229,2025-12-29,P0054,Product P0054,2,110.37,North
INV00008585,C00489,2025-12-29,P0241,Product P0241,2,4.85,South
INV00009879,C01319,2025-12-29,P0114,Product P0114,1,163.94,South
INV00003409,C01649,2025-12-29,P0103,Product P0103,1,22.38,West
INV00002297,C00419,2025-12-29,P0221,Product P0221,2,79.81,East
INV00008207,C01178,2025-12-29,P0077,Product P0077,3,89.16,South
INV00007697,C01289,2025-12-29,P0231,Product P0231,2,96.49,West
INV00009349,C00091,2025-12-29,P0022,Product P0022,3,32.5,North
INV00006324,C02411,2025-12-29,P0166,Product P0166,2,37.12,West
INV00007929,C02330,2025-12-30,P0195,Product P0195,4,73.78,East
INV00001137,C01813,2025-12-30,P0221,Product P0221,5,157.35,South
INV00002137,C01362,2025-12-30,P0008,Product P0008,2,120.07,North
INV00002745,C00497,2025-12-30,P0094,Product P0094,5,84.17,West
INV00003331,C01536,2025-12-30,P0216,Product P0216,4,18.92,North
INV00009281,C01368,2025-12-30,P0249,Product P0249,5,41.16,West
INV00004036,C00081,2025-12-30,P0009,Product P0009,5,119.18,South
INV00007188,C00218,2025-12-30,P0137,Product P0137,1,84.13,East
INV00002448,C01616,2025-12-30,P0044,Product P0044,3,55.14,North
INV00007385,C01559,2025-12-30,P0058,Product P0058,1,171.72,West
INV00001028,C00702,2025-12-30,P0099,Product P0099,3,179.87,North
INV00004298,C01926,2025-12-30,P0219,Product P0219,1,100.74,South
INV00002240,C02213,2025-12-30,P0001,Product P0001,4,6.24,South
INV00001039,C01092,2025-12-31,P0186,Product P0186,3,95.55,South
INV00009296,C00538,2025-12-31,P0151,Product P0151,5,101.88,North
INV00007741,C00351,2025-12-31,P0230,Product P0230,2,96.96,North
INV00008328,C00991,2025-12-31,P0174,Product P0174,4,24.12,West
INV00003280,C01825,2025-12-31,P0116,Product P0116,5,50.81,West
INV00006908,C00088,2025-12-31,P0293,Product P0293,3,88.39,West
INV00001758,C01522,2025-12-31,P0214,Product P0214,2,96.77,West
INV00005128,C01292,2025-12-31,P0132,Product P0132,5,104.06,West
INV00009362,C02361,2025-12-31,P0172,Product P0172,5,151.94,North
INV00009133,C02456,2025-12-31,P0134,Product P0134,1,158.96,South
INV00000840,C02277,2025-12-31,P0107,Product P0107,4,126.52,South
INV00001264,C02057,2025-12-31,P0054,Product P0054,2,12.13,South
INV00006148,C01809,2025-12-31,P0135,Product P0135,2,66.97,North
INV00000770,C00941,2025-12-31,P0072,Product P0072,4,130.84,South
INV00002494,C01527,2025-12-31,P0282,Product P0282,2,17.24,South
INV00007764,C02287,2026-01-01,P0282,Product P0282,1,91.36,North
INV00002961,C02305,2026-01-01,P0209,Product P0209,3,93.43,North
INV00005187,C02158,2026-01-01,P0007,Product P0007,5,23.79,North
INV00003355,C02439,2026-01-01,P0299,Product P0299,1,60.44,North
INV00001298,C01694,2026-01-01,P0131,Product P0131,2,173.31,South
INV00008461,C01863,2026-01-01,P0279,Product P0279,5,60.93,West
INV00002756,C02179,2026-01-01,P0263,Product P0263,2,141.08,North
INV00001110,C00112,2026-01-01,P0199,Product P0199,4,162.72,North
INV00004582,C02431,2026-01-01,P0111,Product P0111,4,75.61,East
INV00003260,C01026,2026-01-01,P0210,Product P0210,4,134.09,North
INV00000025,C01954,2026-01-02,P0024,Product P0024,1,147.62,East
INV00007251,C00854,2026-01-02,P0247,Product P0247,2,105.49,North
INV00008462,C02441,2026-01-02,P0020,Product P0020,5,176.96,North
INV00001576,C00796,2026-01-02,P0245,Product P0245,1,61.06,West
INV00007882,C00183,2026-01-02,P0042,Product P0042,4,171.41,South
INV00004011,C00883,2026-01-02,P0225,Product P0225,3,20.84,West
INV00007560,C02405,2026-01-02,P0072,Product P0072,3,175.66,East
INV00004047,C01131,2026-01-02,P0278,Product P0278,4,105.68,South
INV00007630,C01078,2026-01-02,P0285,Product P0285,3,39.49,West
INV00004662,C01452,2026-01-02,P0064,Product P0064,2,160.22,East
INV00009375,C00702,2026-01-02,P0218,Product P0218,5,153.32,South
INV00000513,C02103,2026-01-02,P0300,Product P0300,1,179.68,East
INV00003262,C01199,2026-01-03,P0204,Product P0204,4,138.02,West
INV00002546,C00994,2026-01-03,P0179,Product P0179,5,28.44,West
INV00000576,C00935,2026-01-03,P0167,Product P0167,5,58.64,North
INV00006437,C02045,2026-01-03,P0038,Product P0038,2,91.1,South
INV00000781,C02195,2026-01-03,P0064,Product P0064,3,7.92,West
INV00003994,C00713,2026-01-03,P0221,Product P0221,1,146.7,East
INV00007796,C01001,2026-01-03,P0091,Product P0091,2,10.96,North
INV00001678,C01049,2026-01-03,P0143,Product P0143,1,72.33,East
INV00008308,C01185,2026-01-03,P0292,Product P0292,1,106.63,East
INV00003372,C00596,2026-01-03,P0106,Product P0106,5,43.92,East
INV00003876,C01509,2026-01-03,P0170,Product P0170,5,99.9,East
INV00001377,C02406,2026-01-03,P0290,Product P0290,4,33.48,South
INV00006178,C01368,2026-01-03,P0139,Product P0139,5,147.02,West
INV00006325,C02360,2026-01-03,P0059,Product P0059,2,78.9,North
INV00002394,C00552,2026-01-04,P0237,Product P0237,1,9.49,West
INV00009077,C01756,2026-01-04,P0073,Product P0073,3,125.31,South
INV00001906,C00612,2026-01-04,P0138,Product P0138,2,39.41,East
INV00003402,C02295,2026-01-04,P0071,Product P0071,2,78.98,South
INV00001641,C01805,2026-01-04,P0152,Product P0152,5,80.14,East
INV00000479,C01659,2026-01-04,P0192,Product P0192,4,23.89,North
INV00001793,C00860,2026-01-04,P0090,Product P0090,2,80.11,East
INV00004471,C01006,2026-01-04,P0176,Product P0176,5,71.84,West
INV00001270,C00122,2026-01-04,P0034,Product P0034,4,152.26,North
INV00008060,C02263,2026-01-04,P0024,Product P0024,4,152.29,West
INV00009458,C01513,2026-01-05,P0183,Product P0183,5,117.46,North
INV00005443,C02307,2026-01-05,P0171,Product P0171,2,83.33,North
INV00004032,C01305,2026-01-05,P0291,Product P0291,1,137.74,South
INV00006857,C01730,2026-01-05,P0170,Product P0170,2,165.57,North
INV00006252,C00483,2026-01-05,P0107,Product P0107,1,93.63,South
INV00007044,C02171,2026-01-05,P0110,Product P0110,5,8.21,West
INV00008895,C01236,2026-01-05,P0204,Product P0204,4,110.6,East
INV00009844,C00403,2026-01-05,P0161,Product P0161,4,104.82,South
INV00002909,C00319,2026-01-05,P0080,Product P0080,4,136.78,South
INV00003870,C01780,2026-01-06,P0194,Product P0194,5,24.39,North
INV00006377,C00361,2026-01-06,P0150,Product P0150,4,177.9,West
INV00007110,C00732,2026-01-06,P0238,Product P0238,5,142.85,North
INV00001255,C01625,2026-01-06,P0186,Product P0186,4,35.63,West
INV00008613,C00978,2026-01-06,P0164,Product P0164,4,159.77,East
INV00003304,C00686,2026-01-06,P0297,Product P0297,3,92.34,North
INV00009556,C00205,2026-01-06,P0198,Product P0198,2,149.85,North
INV00004302,C01641,2026-01-06,P0168,Product P0168,1,164.33,North
INV00001860,C01838,2026-01-06,P0014,Product P0014,2,147.64,East
INV00000014,C01903,2026-01-07,P0233,Product P0233,2,142.48,North
INV00007603,C00683,2026-01-07,P0286,Product P0286,4,77.0,East
INV00007182,C02010,2026-01-07,P0158,Product P0158,1,104.03,South
INV00004568,C01760,2026-01-07,P0040,Product P0040,2,34.69,West
INV00007348,C00865,2026-01-07,P0055,Product P0055,1,166.13,East
INV00006413,C00215,2026-01-07,P0216,Product P0216,5,139.65,South
INV00004639,C01539,2026-01-07,P0201,Product P0201,4,69.64,South
INV00000067,C02264,2026-01-07,P0235,Product P0235,5,149.85,South
INV00007300,C02148,2026-01-07,P0194,Product P0194,3,63.76,North
INV00006978,C00522,2026-01-07,P0240,Product P0240,3,19.05,West
INV00001133,C01987,2026-01-07,P0185,Product P0185,5,63.81,West
INV00009570,C02418,2026-01-07,P0156,Product P0156,1,138.25,North
INV00007949,C01447,2026-01-07,P0040,Product P0040,5,109.24,West
INV00005834,C00611,2026-01-07,P0266,Product P0266,3,91.29,East
INV00001947,C00393,2026-01-07,P0143,Product P0143,5,164.49,South
INV00006409,C01313,2026-01-08,P0272,Product P0272,5,76.1,West
INV00007305,C02277,2026-01-08,P0260,Product P0260,1,143.17,South
INV00000464,C01048,2026-01-08,P0275,Product P0275,4,14.01,West
INV00001178,C00480,2026-01-08,P0147,Product P0147,1,124.31,South
INV00001172,C01578,2026-01-08,P0286,Product P0286,4,18.09,East
INV00005085,C01299,2026-01-08,P0064,Product P0064,1,177.35,South
INV00009993,C02293,2026-01-08,P0007,Product P0007,1,73.52,North
INV00002017,C01035,2026-01-08,P0114,Product P0114,4,138.84,West
INV00006716,C01202,2026-01-08,P0035,Product P0035,1,88.73,North
INV00008204,C01647,2026-01-08,P0157,Product P0157,2,97.74,West
INV00003436,C01516,2026-01-08,P0253,Product P0253,4,111.74,East
INV00004954,C00358,2026-01-08,P0145,Product P0145,4,178.75,West
INV00001120,C01234,2026-01-08,P0045,Product P0045,5,145.28,South
INV00007359,C02194,2026-01-08,P0201,Product P0201,5,123.52,North
INV00000665,C01494,2026-01-08,P0085,Product P0085,4,36.4,West
INV00009432,C00485,2026-01-08,P0147,Product P0147,1,30.27,East
INV00003667,C01473,2026-01-08,P0238,Product P0238,1,55.85,South
INV00001392,C01324,2026-01-08,P0088,Product P0088,1,163.32,West
INV00000369,C00056,2026-01-08,P0103,Product P0103,2,56.66,South
INV00008035,C02032,2026-01-09,P0028,Product P0028,4,99.98,North
INV00007694,C01831,2026-01-09,P0243,Product P0243,4,8.42,East
INV00004276,C01935,2026-01-09,P0070,Product P0070,4,5.96,South
INV00005906,C00370,2026-01-09,P0267,Product P0267,2,14.07,North
INV00005258,C00722,2026-01-09,P0015,Product P0015,2,82.58,North
INV00001927,C00900,2026-01-09,P0048,Product P0048,2,173.44,East
INV00002127,C00770,2026-01-09,P0278,Product P0278,3,62.48,East
INV00003388,C01842,2026-01-09,P0246,Product P0246,2,58.44,South
INV00003731,C01805,2026-01-09,P0092,Product P0092,4,161.98,North
INV00009944,C00178,2026-01-09,P0029,Product P0029,4,5.21,East
INV00000491,C02334,2026-01-09,P0259,Product P0259,3,128.68,East
INV00009498,C02173,2026-01-09,P0252,Product P0252,5,38.5,North
INV00000655,C01383,2026-01-09,P0076,Product P0076,2,10.45,East
INV00005849,C01510,2026-01-09,P0024,Product P0024,4,32.2,West
INV00007662,C01190,2026-01-09,P0020,Product P0020,2,100.92,North
INV00000768,C01199,2026-01-09,P0057,Product P0057,5,154.53,South
INV00000708,C01432,2026-01-10,P0196,Product P0196,4,175.8,North
INV00007566,C02333,2026-01-10,P0288,Product P0288,4,13.69,North
INV00006210,C01603,2026-01-10,P0210,Product P0210,2,16.0,North
INV00008384,C01810,2026-01-10,P0088,Product P0088,4,5.62,North
INV00003104,C01098,2026-01-10,P0073,Product P0073,5,71.32,North
INV00001617,C01986,2026-01-10,P0111,Product P0111,3,115.17,East
INV00006913,C00739,2026-01-10,P0095,Product P0095,3,84.35,East
INV00007690,C02398,2026-01-10,P0234,Product P0234,4,133.83,East
INV00001196,C01585,2026-01-10,P0125,Product P0125,3,105.51,South
INV00000128,C01913,2026-01-11,P0044,Product P0044,1,36.99,South
INV00004470,C01872,2026-01-11,P0182,Product P0182,5,57.24,North
INV00009631,C00072,2026-01-11,P0103,Product P0103,3,128.21,East
INV00000135,C01988,2026-01-11,P0013,Product P0013,2,103.09,West
INV00003384,C02283,2026-01-11,P0018,Product P0018,4,111.23,East
INV00003200,C00662,2026-01-11,P0119,Product P0119,1,22.5,East
INV00008771,C01279,2026-01-11,P0225,Product P0225,2,36.23,East
INV00003807,C00257,2026-01-11,P0252,Product P0252,2,147.28,North
INV00001041,C01766,2026-01-11,P0191,Product P0191,2,173.2,North
INV00009815,C01282,2026-01-11,P0300,Product P0300,2,144.77,West
INV00009222,C02161,2026-01-11,P0283,Product P0283,1,130.85,South
INV00004384,C01410,2026-01-11,P0082,Product P0082,1,133.87,South
INV00005558,C00650,2026-01-12,P0061,Product P0061,3,134.57,South
INV00003670,C00543,2026-01-12,P0121,Product P0121,2,101.25,South
INV00002840,C02430,2026-01-12,P0208,Product P0208,5,130.9,North
INV00003227,C01448,2026-01-12,P0050,Product P0050,5,13.56,West
INV00007944,C00363,2026-01-12,P0118,Product P0118,2,104.57,South
INV00001062,C01720,2026-01-12,P0103,Product P0103,4,38.12,South
INV00006550,C01761,2026-01-12,P0081,Product P0081,4,97.99,South
INV00001433,C00428,2026-01-12,P0155,Product P0155,1,150.52,South
INV00002848,C00966,2026-01-13,P0235,Product P0235,1,18.07,East
INV00004067,C02136,2026-01-13,P0137,Product P0137,1,100.84,North
INV00000857,C00613,2026-01-13,P0194,Product P0194,3,137.78,East
INV00001890,C01125,2026-01-13,P0012,Product P0012,5,142.5,East
INV00007596,C01946,2026-01-13,P0181,Product P0181,2,38.08,West
INV00005602,C02496,2026-01-13,P0059,Product P0059,5,168.15,West
INV00006649,C01376,2026-01-13,P0146,Product P0146,2,88.23,East
INV00009500,C00278,2026-01-13,P0040,Product P0040,5,46.97,North
INV00006699,C00824,2026-01-13,P0004,Product P0004,5,107.39,North
INV00009635,C01804,2026-01-13,P0235,Product P0235,1,74.64,North
INV00005459,C01295,2026-01-13,P0110,Product P0110,5,141.12,North
INV00002167,C00791,2026-01-13,P0199,Product P0199,4,24.98,South
INV00003196,C00439,2026-01-14,P0081,Product P0081,3,76.15,North
INV00007556,C00196,2026-01-14,P0240,Product P0240,5,59.24,West
INV00008598,C01333,2026-01-14,P0196,Product P0196,1,83.06,North
INV00001612,C00360,2026-01-14,P0219,Product P0219,3,64.69,West
INV00009515,C01582,2026-01-14,P0017,Product P0017,5,149.22,South
INV00006909,C00398,2026-01-14,P0152,Product P0152,2,117.26,South
INV00006431,C02132,2026-01-14,P0024,Product P0024,2,132.9,South
INV00008804,C01867,2026-01-14,P0199,Product P0199,2,95.25,South
INV00005742,C01554,2026-01-14,P0011,Product P0011,5,178.27,North
INV00009895,C01186,2026-01-14,P0196,Product P0196,3,60.13,North
INV00006477,C00607,2026-01-14,P0172,Product P0172,2,135.65,South
INV00002267,C01709,2026-01-14,P0089,Product P0089,2,5.14,North
INV00002599,C02422,2026-01-14,P0131,Product P0131,2,29.39,South
INV00006008,C01865,2026-01-14,P0008,Product P0008,3,169.83,West
INV00006876,C00806,2026-01-14,P0240,Product P0240,2,163.07,North
INV00009994,C00421,2026-01-15,P0093,Product P0093,3,7.6,South
INV00000643,C02136,2026-01-15,P0239,Product P0239,4,65.15,North
INV00008058,C01201,2026-01-15,P0007,Product P0007,4,83.53,East
INV00000962,C01022,2026-01-15,P0008,Product P0008,5,104.16,West
INV00005319,C01907,2026-01-15,P0132,Product P0132,2,96.48,West
INV00000092,C02012,2026-01-15,P0300,Product P0300,3,116.35,North
INV00003420,C00711,2026-01-15,P0048,Product P0048,4,22.48,South
INV00005396,C00081,2026-01-15,P0250,Product P0250,4,179.42,North
INV00009834,C01873,2026-01-15,P0170,Product P0170,4,41.93,North
INV00007257,C02287,2026-01-15,P0077,Product P0077,1,114.01,South
INV00003437,C00736,2026-01-15,P0158,Product P0158,1,38.87,West
INV00007976,C01167,2026-01-15,P0294,Product P0294,5,115.15,South
INV00001654,C01490,2026-01-15,P0207,Product P0207,4,90.63,North
INV00004222,C01298,2026-01-15,P0288,Product P0288,3,9.63,West
INV00002797,C02179,2026-01-15,P0007,Product P0007,3,169.35,West
INV00001957,C01322,2026-01-15,P0251,Product P0251,3,33.43,West
INV00004166,C01701,2026-01-15,P0239,Product P0239,2,90.95,North
INV00002283,C00810,2026-01-15,P0226,Product P0226,1,175.7,South
INV00009420,C00867,2026-01-15,P0184,Product P0184,4,146.31,East
INV00001329,C01688,2026-01-16,P0014,Product P0014,3,29.99,East
INV00005537,C00139,2026-01-16,P0079,Product P0079,2,93.45,North
INV00001441,C01949,2026-01-16,P0221,Product P0221,1,56.2,North
INV00004750,C00913,2026-01-16,P0165,Product P0165,1,136.94,West
INV00008278,C01774,2026-01-16,P0095,Product P0095,2,135.18,West
INV00003257,C00433,2026-01-16,P0112,Product P0112,1,90.66,West
INV00009969,C00613,2026-01-16,P0297,Product P0297,5,149.15,North
INV00002377,C02135,2026-01-16,P0213,Product P0213,3,166.98,South
INV00003218,C01075,2026-01-16,P0033,Product P0033,1,33.28,South
INV00001311,C01311,2026-01-16,P0289,Product P0289,5,128.19,South
INV00009253,C00694,2026-01-16,P0282,Product P0282,4,92.77,North
INV00001998,C02484,2026-01-16,P0259,Product P0259,3,137.05,East
INV00009939,C01545,2026-01-16,P0058,Product P0058,3,133.43,South
INV00007486,C02142,2026-01-17,P0052,Product P0052,4,44.17,East
INV00008051,C00635,2026-01-17,P0061,Product P0061,5,71.03,North
INV00005542,C00405,2026-01-17,P0016,Product P0016,3,69.64,South
INV00009528,C01269,2026-01-17,P0088,Product P0088,2,96.64,West
INV00004057,C02118,2026-01-17,P0200,Product P0200,3,105.79,West
INV00008578,C02486,2026-01-17,P0122,Product P0122,2,21.76,South
INV00002957,C00248,2026-01-17,P0146,Product P0146,4,122.17,North
INV00009194,C01087,2026-01-17,P0055,Product P0055,1,162.27,West
INV00005108,C02376,2026-01-17,P0067,Product P0067,3,125.14,West
INV00008498,C00490,2026-01-17,P0188,Product P0188,1,60.53,East
INV00004898,C01458,2026-01-17,P0142,Product P0142,5,97.04,West
INV00003779,C02464,2026-01-17,P0133,Product P0133,1,7.0,North
INV00009613,C00199,2026-01-17,P0151,Product P0151,5,16.2,East
INV00005595,C02126,2026-01-17,P0267,Product P0267,1,80.79,East
INV00002330,C00368,2026-01-17,P0268,Product P0268,5,26.82,East
INV00005026,C00299,2026-01-17,P0018,Product P0018,2,62.26,West
INV00004396,C01281,2026-01-17,P0266,Product P0266,2,127.89,West
INV00008671,C01698,2026-01-17,P0049,Product P0049,3,43.29,East
INV00007442,C01596,2026-01-17,P0241,Product P0241,3,159.04,West
INV00004363,C01243,2026-01-18,P0253,Product P0253,1,111.58,South
INV00000139,C00869,2026-01-18,P0073,Product P0073,2,137.05,West
INV00001111,C01581,2026-01-18,P0086,Product P0086,3,152.17,South
INV00008680,C02029,2026-01-18,P0094,Product P0094,3,41.04,East
INV00009039,C02451,2026-01-18,P0276,Product P0276,2,154.64,South
INV00000144,C01022,2026-01-18,P0104,Product P0104,5,83.42,East
INV00004848,C00243,2026-01-18,P0149,Product P0149,1,115.92,South
INV00001501,C01325,2026-01-18,P0070,Product P0070,1,152.17,West
INV00009300,C01160,2026-01-18,P0138,Product P0138,4,134.96,North
INV00000045,C00170,2026-01-18,P0161,Product P0161,5,106.72,North
INV00007705,C02345,2026-01-18,P0077,Product P0077,4,134.49,East
INV00007061,C01212,2026-01-18,P0180,Product P0180,1,64.06,East
INV00003535,C00220,2026-01-18,P0108,Product P0108,1,62.16,West
INV00007096,C02495,2026-01-18,P0166,Product P0166,2,105.66,North
INV00006509,C01687,2026-01-18,P0021,Product P0021,5,137.85,West
INV00001473,C01124,2026-01-18,P0273,Product P0273,2,42.11,North
INV00004003,C00089,2026-01-18,P0027,Product P0027,4,169.94,South
INV00004132,C02326,2026-01-18,P0244,Product P0244,3,152.02,East
INV00007308,C00508,2026-01-18,P0036,Product P0036,2,174.36,North
INV00005233,C00750,2026-01-19,P0103,Product P0103,1,117.87,North
INV00009068,C01204,2026-01-19,P0149,Product P0149,2,40.0,East
INV00007085,C01352,2026-01-19,P0087,Product P0087,3,78.02,West
INV00003730,C01598,2026-01-19,P0159,Product P0159,2,120.76,East
INV00001607,C00370,2026-01-19,P0221,Product P0221,1,173.02,North
INV00009565,C02308,2026-01-19,P0112,Product P0112,4,119.79,South
INV00008520,C00698,2026-01-19,P0129,Product P0129,5,109.37,East
INV00009179,C00461,2026-01-19,P0300,Product P0300,1,179.33,West
INV00008601,C02051,2026-01-19,P0088,Product P0088,3,170.14,West
INV00003961,C02368,2026-01-19,P0188,Product P0188,4,31.14,North
INV00001295,C02380,2026-01-19,P0248,Product P0248,3,79.83,West
INV00003248,C00223,2026-01-19,P0129,Product P0129,4,102.7,North
INV00005152,C01550,2026-01-19,P0295,Product P0295,3,74.63,North
INV00000625,C01511,2026-01-19,P0292,Product P0292,4,11.17,East
INV00009876,C01811,2026-01-19,P0082,Product P0082,1,160.87,North
INV00002747,C00562,2026-01-19,P0097,Product P0097,2,166.27,South
INV00003591,C00279,2026-01-19,P0060,Product P0060,5,61.9,East
INV00005838,C00087,2026-01-19,P0279,Product P0279,2,100.93,North
INV00002879,C02178,2026-01-19,P0074,Product P0074,5,31.25,South
INV00006825,C01351,2026-01-19,P0108,Product P0108,1,30.46,East
INV00008828,C00377,2026-01-20,P0289,Product P0289,4,81.81,East
INV00001160,C00852,2026-01-20,P0226,Product P0226,1,172.94,North
INV00008055,C01745,2026-01-20,P0009,Product P0009,5,75.92,East
INV00000754,C02341,2026-01-20,P0077,Product P0077,3,99.06,South
INV00002980,C01189,2026-01-20,P0298,Product P0298,4,22.8,West
INV00000569,C01607,2026-01-20,P0285,Product P0285,4,68.26,South
INV00005801,C00311,2026-01-20,P0108,Product P0108,1,15.86,West
INV00009145,C02066,2026-01-20,P0120,Product P0120,5,76.32,West
INV00008648,C00148,2026-01-20,P0204,Product P0204,2,176.11,East
INV00005735,C01629,2026-01-20,P0273,Product P0273,4,51.48,North
INV00002586,C01386,2026-01-20,P0273,Product P0273,1,179.61,East
INV00009788,C00672,2026-01-21,P0270,Product P0270,5,29.76,East
INV00003698,C01031,2026-01-21,P0061,Product P0061,1,122.54,West
INV00003240,C00097,2026-01-21,P0081,Product P0081,2,9.44,East
INV00009807,C02211,2026-01-21,P0268,Product P0268,5,107.94,West
INV00009382,C01180,2026-01-21,P0135,Product P0135,5,18.58,West
INV00002092,C00817,2026-01-21,P0117,Product P0117,5,165.93,East
